Acres2009,XericRatio,ufa_predv,medi08to14,mean08to14,medi96to02,mean96to02,ddnmn96t02,ddnmd96t02,ddnmn08t14,ddnmd08t14,sasmd08t14,sasmn08t14,ufamd08t14,ufamx08t14,sasddnmd16,sasddnmx16,ufaddnmd16,ufaddnmx16,ufamd97t98,ufamn97t98,ufapotmd15,ufapotmn15,ufmndiff15,ufmeddif15,ufmddf9798,ufmndf9798,ufmddf1402,ufmddf1597,whasorno16
3.354691736,0,48.29305267,46.30897522,46.00640106,40.95565033,40.99925613,-6.794108868,-6.859510422,-1.697939277,-1.386253357,0.056178,0.159884006,2.150311947,5.603541851,0.041193001,0.073631004,1.35224998,3.93098402,41.44844818,41.43471527,46.12151337,46.40312576,-1.306594253,-1.591053009,-6.350364685,-6.343408585,5.353321075,4.759311676,1
45.89377911,0,35.71730042,30.98665619,30.29162407,29.48601532,29.01996231,-7.041588783,-6.577327728,-5.717367649,-4.946824074,2.799246073,5.775656223,3.766107082,11.72012806,1.811525941,2.479142904,3.107996941,5.768191814,31.13943863,30.39711189,32.98313141,32.60069275,-3.422988653,-3.025623322,-4.921609879,-5.658772945,1.500639915,1.895986557,1
9.242625561,0.115428,60.9548645,52.58391953,55.42409134,58.06594849,58.4510498,-1.523600578,-2.003879547,-4.41747427,-7.316864014,1.511314034,1.738226056,1.933670044,2.280807018,1.59947598,1.644258022,2.047071934,2.122168064,64.93096924,64.40890503,67.12901306,66.88365936,6.976985455,7.25938797,5.258619308,4.453923225,-5.482028961,2.000768662,0
12.81912335,0.727967,61.69391632,65.85733032,66.24727631,65.30815125,65.38370514,3.300183773,3.195846558,4.164885521,3.760681152,1.029806018,1.382205009,1.554244041,2.037645102,1.102020025,1.160392046,1.41979003,1.878435016,68.41201782,67.62002563,70.11952209,70.23562622,8.281193733,8.19669342,6.394748688,5.585206509,0.549179077,1.801944733,1
4.319867122,0,49.17856216,50.20318985,49.77393341,40.15032959,40.2183876,-9.030604362,-9.129579544,0.63395977,1.066833496,0.293917,0.618983984,3.002876997,9.314776421,0.179281995,0.228725001,1.674263954,6.678924084,41.2636795,41.29846954,50.8094101,51.20993805,2.023771524,1.631774902,-7.988889694,-7.982971191,10.05286026,9.620664597,1
0.35438879,0,69.88996124,55.53069305,55.61028671,48.50434875,47.88748932,-21.88321304,-21.15743065,-14.17150402,-14.24952888,3.628252029,4.011696815,12.80354786,23.45417023,3.780507088,3.914122105,13.46766567,20.52684784,49.92697144,50.45611572,58.4070816,58.45225906,-11.35300636,-11.40620804,-19.95204353,-19.38163757,7.026348114,8.545835495,0
3.981123247,0,69.2130661,57.40906525,57.53242111,52.84975433,52.45629883,-17.40603256,-17.05436707,-12.18156624,-12.30245209,3.013132095,3.628933907,9.55933094,15.86630535,3.278822899,3.407294989,9.75653553,14.58551311,54.14054489,55.33705521,60.45940781,60.53543854,-9.172242165,-9.248781204,-15.73243904,-14.52484322,4.55931282,6.483657837,0
1.549899912,0,57.27985382,62.60293579,62.13726425,59.27487183,59.11358261,1.126511574,1.228557587,4.231697559,4.67978096,0.880539,1.950407982,1.473595977,3.509097099,0.56339097,1.106328964,0.886016011,2.683573961,59.57740784,59.74728775,63.53752518,63.50401688,5.599728584,5.638637543,1.636728287,1.813182831,3.328063965,4.001909256,1
16.49361208,0.441851,54.27214813,52.6460495,52.30832291,51.92698669,51.84584045,-2.426308155,-2.345163345,-1.963824272,-1.62610054,0.074867003,0.174642995,0.169263005,0.35018,0.148637995,0.168562993,0.298940986,0.367316008,52.2036972,52.4659462,53.12067413,53.12511826,-1.147029877,-1.151473999,-2.068450928,-1.8062011,0.719062805,0.916976929,1
45.52926145,0.195241,38.23686218,35.02341843,34.76931,29.24753761,28.75802612,-9.478837013,-8.98932457,-3.467552662,-3.213443756,0.282283992,0.632978976,4.781342983,9.556715012,0.339147002,0.381945014,4.929467201,7.829627037,29.81583405,29.75931168,34.61243439,34.46367645,-3.773186445,-3.624425888,-8.421028137,-8.47755146,5.775880814,4.796602249,1
24.8343005,0,44.46253586,42.07242584,41.26686096,41.22041321,40.84555054,-3.256066561,-2.878284454,-2.817940235,-2.02850914,1.353770971,1.833582044,4.592728138,10.50329876,1.173750997,1.317445993,4.135491848,6.408040047,42.06848526,41.95211411,44.13117981,44.27630234,0.152204826,0.004837036,-2.007709503,-2.142144918,0.85200882,2.012546539,1
5.37088311,0.232179,48.70728683,51.46968842,51.02221298,46.14209747,45.97262955,-3.008192301,-2.833147049,2.057605267,2.502576828,1.087030053,2.44237709,2.146104097,4.405972958,0.704425991,0.953414023,1.174131036,3.465920925,48.60448837,48.31729889,52.53421021,52.90609741,3.939401388,3.558919907,-0.368719101,-0.650400639,5.32759285,3.927639008,0
9.616305592,0.254759,34.621521,31.11735535,30.69445229,27.36221123,27.4159832,-7.205536842,-7.259309769,-3.927067995,-3.504164696,1.690335989,5.309100151,1.674406052,3.670049906,1.264909983,1.441795945,1.285539985,1.607823014,28.41578293,28.49222946,32.59255219,32.7323494,-1.889171124,-2.028966904,-6.205737114,-6.129291058,3.755145073,4.17677021,1
12.19919549,0.397028,29.13268089,27.60367966,27.42530251,28.87142563,28.75620461,-0.462878495,-0.350515366,-1.813446283,-1.659214973,0.045802001,0.113815002,0.107285999,0.209313005,0.054214001,0.061825,0.148888007,0.227362007,30.04000092,29.67911339,28.84831238,28.84082031,-0.352922589,-0.371129036,0.810551643,0.451547146,-1.267745972,-1.181680679,1
8.802944975,0.40797,33.12045288,30.11385155,29.67448235,27.05131531,26.95879555,-6.16165781,-6.069137573,-3.44596982,-3.006601334,1.479104996,2.808278084,1.557914019,2.825222015,1.093724966,1.548740983,1.134251952,1.691094995,28.04219055,27.97942734,31.5150795,31.70421219,-1.416240096,-1.605374336,-5.078263283,-5.14102459,3.06253624,3.472888947,0
6.802270781,0,71.40460968,61.39178467,61.89211655,55.61919403,54.5704689,-17.36881256,-16.32616425,-9.967480659,-10.48841476,3.260832071,3.989440918,10.32799625,19.27773285,3.789134979,3.949565887,14.03969097,20.73215103,57.86438751,57.16018677,65.5920105,65.46866608,-6.464884281,-6.343803406,-14.0870533,-14.78034782,5.772590637,7.743249893,0
33.04656374,0,48.57709122,48.90096664,48.50079346,40.08753204,39.79528046,-8.004245758,-7.734169006,0.468677461,0.910839081,0.795356989,1.748576999,3.192195892,8.548988342,0.559403002,0.754212976,1.965608954,7.514174938,41.30838776,41.49575806,49.51832581,50.02513886,1.914265037,1.430444717,-6.535264969,-6.34083271,8.813434601,7.965709686,1
16.6271326,0,68.62451172,60.01442337,60.03276062,56.28348541,56.21063232,-11.99145699,-11.92599869,-8.348503113,-8.412647247,1.192785978,1.408921003,5.92415905,9.103322029,1.231497049,1.290547967,6.066333771,8.458827972,57.8972168,58.95325089,62.81867981,62.93113709,-5.467940807,-5.58413887,-10.27558708,-9.273915291,3.730939865,4.691448212,0
2.353024757,0,69.81951141,54.75054932,54.67784119,48.32368469,47.79718018,-22.07871628,-21.48530006,-15.08803177,-15.01485443,3.818842888,4.362545967,14.06258011,25.42432022,3.968391895,4.182635784,14.10012627,22.42343521,49.37702179,50.40127563,57.33939743,57.42844772,-12.32961464,-12.39844131,-20.45170593,-19.48894501,6.426864624,8.053264618,0
6.973222709,0,32.77049255,28.57632446,28.19582558,27.54133034,26.97060776,-5.159319401,-4.590845108,-3.889456749,-3.507573128,3.0146451,7.303585052,3.167088032,8.632508278,1.744024992,3.604716063,1.779801011,4.164924145,29.4635849,28.52543068,30.57950783,30.24197578,-1.839522243,-1.50255394,-2.682665825,-3.596686363,1.034994125,1.180111885,0
3.718878346,0.968195,30.18779182,29.25942612,28.74531937,23.63990593,23.65715408,-6.499732494,-6.51469326,-1.373118401,-0.845565796,1.176841974,2.199255943,4.736314774,10.37619591,1.552252054,1.653838992,6.084298134,9.273498535,24.56264114,24.86224175,29.23765183,29.72900772,-0.404236943,-0.896251678,-5.583004951,-5.287693501,5.619520187,4.686753273,0
1.481268308,0.172649,39.77493286,35.1060791,34.74654007,28.69594955,28.30365944,-11.67872143,-11.29346657,-5.281034946,-4.929086685,0.586215973,1.247104049,4.540615082,8.368951797,0.694459975,0.726346016,4.806742191,7.513228893,29.44924164,29.44437027,34.33748627,34.39284134,-5.622479916,-5.701835632,-10.54520512,-10.53922462,6.41012764,4.843369484,1
37.50442199,0,62.85734558,65.18772888,64.72609711,63.81015778,63.67814636,0.8208009,0.952812195,1.868753076,2.330379486,0.500510991,0.74723202,3.572021961,6.508821011,0.405728012,0.46975401,3.09149003,4.147896767,65.11164856,65.4413681,66.57330322,66.7028656,3.845520735,3.715953827,2.254306793,2.584024668,1.377567291,1.461647034,0
5.309190014,0.540223,57.23170471,63.42733765,62.91146851,60.33190918,60.14764023,2.611436605,2.79961586,5.442327499,5.940031052,1.039352059,2.194869041,1.439658046,3.255816936,0.645748019,1.088727951,0.882188976,2.486048937,60.51905441,60.65056992,64.25980377,64.2351532,6.779023647,6.784292221,2.998785019,3.142481089,3.095426559,3.785507202,1
8.615044425,0,35.77827835,31.18770599,30.96324539,30.38409805,29.90984917,-5.868428707,-5.394181252,-4.815032482,-4.590571404,0.923830986,1.982653022,5.241844177,24.93160057,0.883962989,1.601438999,2.226423979,19.37943077,32.2933197,31.42230225,33.02469635,32.76365662,-3.014621258,-2.753583908,-3.484958649,-4.355975628,0.803609848,0.731374741,1
2.375399677,0,42.42904282,41.9140892,41.47930527,39.31690216,39.52153015,-2.007576227,-2.184265137,-0.078237034,0.323665619,0.232279003,0.541848004,0.457358003,2.767165899,0.697266996,1.141554952,2.394458056,6.047507763,40.2354126,40.3973465,42.62904358,42.6975441,1.163981438,1.084770203,-1.281888962,-1.159227371,2.597187042,2.366659164,0
2.303649122,0.241765,54.01812744,62.32685471,61.80944061,59.3454361,59.20882416,4.839310169,4.965776443,7.453896999,7.963905334,1.257922053,2.660511017,1.625692964,3.855078936,0.796528995,1.366901994,0.996811986,2.986355066,59.86920929,59.91184235,63.25111771,63.26494217,8.906785965,8.8956604,5.467170715,5.526296139,2.98141861,3.428489685,1
2.522984212,0.288659,25.27944756,24.3544426,23.9454174,19.8416481,19.74638939,-5.639771461,-5.528713226,-1.436421394,-1.024734497,1.540909052,2.601022959,2.445015907,4.337989807,1.804139972,1.854670048,2.891762018,3.774951935,20.37623215,20.6676445,24.63330841,24.95964623,-0.407324463,-0.731794357,-5.02666378,-4.722038746,4.512793541,4.294869423,1
2.574249861,0.977897,30.5492897,30.68994141,30.4691906,31.4149437,31.33586693,0.119570889,0.172879219,-0.811748624,-0.619652748,0.034724001,0.070532002,0.113704003,0.232244998,0.047226001,0.050469998,0.166086003,0.280716002,32.7387886,32.32636642,31.81866837,31.77548218,0.553117573,0.579268456,1.56719017,1.130814672,-0.725001335,-0.987921715,1
42.57566321,0.214788,56.64596558,59.24983978,59.0255127,53.31466675,53.40160751,-3.104401112,-3.070211411,2.243257284,2.567335129,0.834020019,1.928187966,1.578099966,3.884088993,0.550503016,1.207211018,0.938068986,2.710587978,54.18381882,54.10541153,59.8743782,59.99565506,3.199176073,3.031759262,-2.323616028,-2.362311602,5.935171127,5.35537529,1
2.087132685,0.32456,24.6293354,23.66785812,23.24951935,19.58389664,19.46728516,-4.937953949,-4.804973602,-1.075646997,-0.686869621,1.34967804,2.265923023,2.370626926,4.167869091,1.562363982,1.593430996,2.773983955,3.609402895,20.09654617,20.31585693,23.82811928,24.12013817,-0.200847462,-0.499731064,-4.318716049,-4.082676411,4.083959579,3.818984985,0
6.293080614,0,71.13085175,71.08753967,71.50756073,70.8116684,70.66629791,-0.587379932,-0.426418304,0.257802337,-0.165622711,1.523128986,1.87518096,1.84089303,2.348896027,1.629814982,1.716142058,1.937821031,2.210911989,74.06384277,73.07556915,75.77423096,75.87522888,4.640153885,4.539009094,2.80153656,1.811347961,0.275867462,1.737472534,1
4.087351302,0,69.91850281,55.24708557,55.24058533,48.37474823,47.73701477,-22.09467697,-21.4325943,-14.59653091,-14.60416603,3.761333942,4.254726887,13.60601044,25.94443512,3.8931849,4.079762936,13.61160755,22.10707092,49.60875702,50.29531479,57.98675537,58.04076767,-11.7820015,-11.8252697,-20.19777679,-19.49872017,6.872333527,8.372507095,0
24.83725398,0,52.76016617,47.27945328,47.07814026,45.89082336,45.86723709,-6.892929077,-6.869342804,-5.682024479,-5.480712891,0.161447003,0.364641011,0.387158006,0.701478004,0.261682987,0.341423988,0.524915993,0.719366014,46.35154343,46.40811539,48.34224701,48.26465988,-4.495504856,-4.417921066,-6.408622742,-6.352049828,1.388629913,1.990701675,1
91.18080383,0.044477,39.70659256,35.16648102,34.8038063,30.2560997,29.98297882,-9.796839714,-9.528143883,-5.007357597,-4.611726761,1.486668944,2.938220978,2.260338068,4.149583817,1.267768979,1.493324041,1.759335041,2.700819016,30.80290604,30.93401337,36.22660828,36.23929214,-3.513486624,-3.534593582,-8.982507706,-8.82916069,4.910380363,5.447914124,0
28.80997863,0.19846,69.03412628,69.53353882,69.79668427,68.74273682,68.68330383,-0.350605547,-0.280708313,0.766617179,0.548706055,1.10658896,1.483299017,1.527452946,2.031979084,1.089365005,1.211434007,1.433884025,1.790734053,71.43125153,70.81721497,73.15791321,73.36359406,4.266017914,4.059173584,2.317821503,1.755304337,0.790809631,1.741352081,0
1.978311933,0,42.21183777,41.82860184,41.42675781,39.39063644,39.57539749,-2.007576227,-2.184265137,-0.078237034,0.323665619,0.198744997,0.452010006,0.390228003,1.432507038,0.318895996,0.434181005,1.345060945,3.040138006,40.30536652,40.41456985,42.57546997,42.65507126,1.163981438,1.084770203,-1.281888962,-1.159227371,2.437965393,2.366659164,0
4.740951214,0.160646,42.55435944,38.68067932,38.31283188,33.85760498,33.67699814,-8.951787949,-8.751159668,-4.256803513,-3.886116028,0.151366994,0.353377014,1.811179996,3.69994092,0.190539002,0.241655007,2.117806911,3.124667883,34.34982681,34.59872437,39.66349792,39.72822952,-2.836083412,-2.893655777,-8.283250809,-8.031237602,4.823070526,5.389595032,1
0.599110281,0,62.0299263,58.17271042,59.61402893,57.3572464,58.1398735,-4.298468113,-5.120664597,-2.951910734,-4.42073822,2.312953949,3.11779809,3.013566971,4.230219841,2.412628889,2.526074886,2.935730934,3.840358019,64.40283966,62.36129761,67.65811157,67.92237854,5.39044714,5.131790161,1.951290131,-0.083509602,0.815462112,3.180500031,0
1048.624344,0.303293,69.8908844,58.37467957,58.15784454,56.04046631,56.10600281,-13.9851284,-14.07036018,-11.91349888,-11.68701744,0.732361019,1.08842802,4.684564114,7.52701807,0.724005997,0.975097001,4.690257072,6.807817936,57.06443787,58.19443893,60.15461731,60.25510788,-9.833929062,-9.923139572,-13.05290031,-11.88732433,2.334213257,3.129760742,1
11.09362557,0.256893,28.91266441,27.43545532,27.12038994,22.82621765,22.69219589,-6.181394577,-6.064976692,-1.754254341,-1.421284676,0.98557198,1.777533054,3.689729929,6.805294037,1.202291012,1.259868979,4.224279881,6.233613014,23.61046219,23.82800102,27.63615417,28.06676292,-0.788633168,-1.228018761,-5.244740486,-5.032998085,4.609238625,4.016721725,1
3.082367297,0,68.70808411,57.32777405,56.99273682,55.04010391,55.17888641,-13.25132084,-13.42154884,-11.3256216,-10.9470253,0.759522974,1.084215045,4.635976791,7.333714962,0.764513016,0.981482983,4.680641174,6.627058029,56.21007538,57.25939941,58.55632782,58.57322693,-9.810789108,-9.833585739,-12.17912674,-11.1350174,2.287670136,2.345541,1
18.59255097,0,36.12607956,31.31036758,30.5769062,29.85872078,29.40817451,-6.768929482,-6.322845459,-5.62107563,-4.883564949,2.920034885,6.323851109,3.368292093,12.17308521,2.082976103,3.075344086,3.125355959,7.271881104,31.56538391,30.79891014,33.14118958,32.66236877,-3.482939005,-3.00476265,-4.619893074,-5.380016327,1.451645851,1.615130425,0
0.279546113,0.791387,54.35822678,50.10769272,49.94563675,48.4594841,48.41402817,-6.608225822,-6.559907913,-5.061525345,-4.85524559,0.091700003,0.240436003,0.456537992,0.827715993,0.135710999,0.204809994,0.524837017,0.922796011,49.05873108,48.92234802,51.87005615,51.73975372,-3.261021376,-3.163606644,-5.957292557,-6.107194424,1.648208618,2.793685913,1
2.781689128,0.290235,57.79081726,50.07518005,51.710289,50.0723381,50.90600204,-6.326003551,-7.29750061,-5.548590183,-7.1782341,2.309843063,2.857656956,2.82170105,3.697046995,2.405451059,2.455813885,3.008375883,3.193032026,56.77919388,56.22628784,61.61930466,62.03633881,4.859649181,4.456880569,-0.605384827,-0.995218754,0.002841949,5.062265396,0
3.899048592,0,70.14951324,56.19584274,56.503479,49.85778046,48.84290314,-21.15793991,-20.12751389,-13.38782501,-13.71142387,8.828005791,11.79657078,10.64223385,19.45198441,9.737394333,11.254673,11.48919964,18.1530304,50.9847908,51.23363495,59.39064789,59.442379,-10.45563698,-10.49574471,-18.99476433,-18.77880669,6.338064194,8.499019623,0
6.067818404,0,70.40039063,57.52838516,58.01678848,51.23922348,50.09621811,-20.30828094,-19.2365284,-12.36601353,-12.79491234,4.026192188,4.59107399,10.2987299,18.8848114,4.528101921,4.709492207,11.78593254,18.96953774,52.58974075,52.48991013,61.09064102,61.09791565,-9.340330124,-9.343841553,-17.74479866,-17.87890625,6.289161682,8.400957108,0
21.21076475,0.072042,70.98318481,71.51002502,71.26402283,71.29327393,71.18553162,0.152389258,0.242794037,0.238192782,0.511177063,0.196233004,0.241316006,1.748147964,2.371579885,0.227537006,0.241668001,1.817270994,2.277328014,72.22628021,72.36985779,72.39616394,72.47086334,1.482820511,1.419246674,1.246238709,1.357474923,0.216747284,0.173007965,1
6.521507224,0.001029,43.8976593,42.76095581,42.50331116,38.10340881,38.07818604,-5.809395313,-5.756349564,-0.95532006,-0.742044449,0.008223,0.032737002,1.837808013,3.77076292,0.013601,0.030771,1.666784048,3.061239958,38.35384369,38.41825485,42.4370842,42.53014374,-0.799969971,-1.002922058,-5.434850693,-5.370460033,4.657543182,4.431928635,1
5.038446381,0,32.24901962,28.13382339,27.87028122,27.26084328,26.70034599,-4.900481701,-4.327952385,-3.667121887,-3.373319626,1.813442945,3.861131907,2.361562014,7.234459877,1.379212976,2.204109907,1.198425055,3.502430916,29.13626862,28.23464966,30.05935287,29.8220768,-1.751386523,-1.507985115,-2.466821671,-3.351869822,0.872979164,0.958836555,0
3.695298942,0,50.054245,52.65795136,52.44486618,43.98185349,43.92465591,-5.729932308,-5.672727585,2.659004688,2.872083664,0.829888999,1.746942043,2.713228941,8.107528687,0.550595999,0.778015018,1.515315056,6.067918777,45.19749832,45.05538177,53.55629349,53.96290588,4.178082943,3.780197144,-4.455364227,-4.599413395,8.676099777,8.235561371,1
1.595679677,0,69.84976196,54.74399567,54.70967102,48.71676636,48.4083252,-21.45106888,-21.11635399,-15.03162575,-14.99486542,3.433402061,3.989095926,12.26235962,21.62984467,3.572192907,3.782932043,12.15114212,19.23187637,49.72102356,50.98742294,57.3165741,57.42386627,-12.30066109,-12.413414,-20.10194588,-18.85793114,6.027229309,7.688531876,0
3.801924877,0.515376,49.24098587,50.16627502,49.73465347,48.68273544,48.80021667,0.034660656,-0.105129242,1.002831101,1.388721466,0.048762999,0.115712002,0.081977002,0.172789007,0.074684002,0.082966998,0.124503002,0.164847001,49.49795532,49.52135849,50.86912918,50.87696075,2.192347765,2.177852631,0.703697205,0.763781071,1.483539581,1.474155426,1
15.34546164,0,39.50021362,32.99010468,32.64720535,32.40840149,32.02772903,-7.051920414,-6.714273453,-6.47116375,-6.121612549,1.501799941,2.448172092,5.443025112,21.88097954,1.426514983,2.072072983,2.849884033,14.60842037,34.19366455,33.48555374,34.78470612,34.5410881,-4.55663681,-4.326957703,-4.911403656,-5.599144936,0.581701279,0.584445953,1
3.684775646,0.37116,39.76950073,34.25445557,33.94174194,28.44604301,28.20549965,-11.56400108,-11.32345772,-5.827759743,-5.515045166,0.138641,0.330199987,4.137002945,7.33026886,0.162551001,0.176060006,3.693303108,5.364699841,29.08708191,29.32775116,34.00821686,34.0866394,-5.682860374,-5.761281967,-10.68241787,-10.44174957,5.808412552,4.921135902,0
0.955817573,0.873908,51.1681633,59.34237671,58.96266556,56.87814331,56.87139893,5.703236103,5.709980011,7.794502258,8.174215317,0.414279014,0.793919027,0.902547002,1.649153948,0.321108013,0.347032011,0.667921007,0.935763001,58.62449265,58.53432846,60.89316559,60.96814728,9.799983025,9.725000381,7.456329346,7.366166592,2.464235306,2.268671036,1
23.19703293,0.091691,70,72.82085419,72.735466,71.62922668,71.4624176,1.211209297,1.418525696,2.504711628,2.556087494,0.563829005,0.758038998,0.787069023,1.02314496,0.59907198,0.630459011,0.804866016,0.885164022,73.55154419,73.24533844,74.9402771,75.08337402,4.990571976,4.844917297,3.357215881,3.042409897,1.191627502,1.487701416,1
25.66765024,0.129208,22.03188705,22.05158997,21.88434792,19.53392792,19.33870316,-3.112364769,-2.915215492,-0.162346199,0.009606361,0.49949199,0.946702003,2.137631893,3.591252089,0.564871013,0.609879971,2.269654036,2.859476089,20.01532364,20.03221321,22.42887497,22.75137329,0.763988197,0.460876465,-2.313838005,-2.323186398,2.517662048,2.77471447,1
2.230066637,0,23.92246819,23.1336174,22.95675659,20.10821915,19.87497139,-3.45395565,-3.213389397,-0.40402779,-0.22667408,0.404134989,0.867175996,2.63895607,4.398964882,0.493229002,0.516152978,2.608715057,3.211519957,20.65691757,20.6614933,23.46147728,23.73682594,0.389418453,0.116772652,-2.66644001,-2.672986507,3.025398254,2.783212662,1
1.420066356,0.702795,72.72935486,66.2388382,66.81995392,63.75130463,63.21998978,-9.747132301,-9.220781326,-6.071720123,-6.628726959,0.165483996,0.237415001,4.392098904,6.516777039,0.189474002,0.227330998,4.908943176,6.523434162,67.17700195,66.28478241,72.44644928,72.42371368,-0.507661164,-0.49376297,-5.844844818,-6.693609238,2.487533569,5.351081848,0
3.106403121,0,41.36580658,36.94984436,36.6024704,31.82540894,31.55343056,-9.487104416,-9.218969345,-4.458087921,-4.105138779,2.41656208,5.163229942,2.783590078,7.770499229,2.810178995,3.386162996,2.400405884,7.168015957,32.25032043,32.45476913,38.01357651,38.00330353,-3.071590424,-3.060306549,-8.84321785,-8.600142479,5.124438286,5.782911301,1
226.9448492,0.221812,47.50743103,45.78939819,45.38422394,43.87404251,43.93108749,-3.481842041,-3.538887024,-2.028704882,-1.623533249,0.208753005,0.434437007,0.280970007,0.699298978,0.329080999,0.420078009,0.631368995,1.077425957,44.42187119,44.66794586,46.20566559,46.27025223,-1.142677307,-1.207263947,-2.99105835,-2.744983912,1.915353775,1.783794403,1
8.242630913,0,69.95191956,55.4574852,55.58589554,48.76424408,47.9331398,-22.01877975,-21.18767357,-14.36602497,-14.49443436,4.258804798,4.805891991,12.01921082,22.2844944,4.5464468,4.744429111,12.5822506,19.54264641,49.86327744,50.35043716,58.36508179,58.40568924,-11.54623127,-11.58683968,-20.08864212,-19.60148239,6.693239212,8.501802444,0
7.147595674,0,70.15118408,56.6416626,57.02389145,50.50314331,49.31214523,-20.83903885,-19.64803886,-13.12729359,-13.50951958,8.828005791,11.79657078,10.64223385,19.45198441,9.737394333,11.254673,11.48919964,18.1530304,51.71184158,51.73062515,59.97323608,60.04265976,-10.10852528,-10.17794609,-18.4393425,-18.42056084,6.138519287,8.261396408,0
6.653988742,0.325841,41.68817902,43.6242981,43.15113449,42.29061127,42.2687912,0.628713369,0.639095306,1.559833407,2.031309128,0.058254,0.137527004,0.100707002,0.234436005,0.092289001,0.115316004,0.164194003,0.287173986,43.28427887,43.05292892,44.25073624,44.27357483,2.740583181,2.69767189,1.655506134,1.43693769,1.333686829,1.042165756,1
2.424583245,0,34.75499344,30.47418213,30.23221779,29.60787773,29.0848217,-5.629760742,-5.112957954,-4.484385967,-4.248764038,3.324352026,7.022338867,3.740922928,15.40369892,3.138222933,5.306659222,1.985136032,10.39931202,31.51521301,30.60884666,32.27671051,32.01448441,-2.723519564,-2.466580391,-3.21222496,-4.112640858,0.866305351,0.745644569,0
1.245628858,0.659217,61.92765045,56.27574158,57.88592911,56.96811295,57.38695145,-5.132995605,-5.561073303,-4.652869225,-6.356628418,2.016156912,2.541614056,2.626426935,3.412648916,2.096750021,2.166245937,2.740150929,2.989876986,63.84907532,62.21897125,67.09846497,67.36117554,4.935142994,4.665557861,1.266319275,-0.241854191,-0.692373276,3.399238586,0
11.91813529,0.733353,61.41133881,68.24732971,67.975914,67.33771515,67.18229675,5.85396862,5.980442047,6.633151054,6.887653351,0.094195001,0.138394997,0.217289999,0.310981005,0.105589002,0.112802997,0.241255999,0.250925004,67.91265869,68.33088684,69.23929596,69.41138458,8.036790848,7.888278961,6.57818222,6.994315624,0.909618378,1.310096741,1
16.50163756,1,25.29107475,25.70663452,25.37539101,24.06679916,23.77260399,-1.478810668,-1.169545174,0.178327337,0.506410599,1.017328024,1.711341023,1.107334971,1.866229057,0.88578999,1.036630988,0.983048975,1.133396029,25.18529511,24.69297409,27.51583862,27.78190422,2.597318888,2.328215599,-0.041342735,-0.54828018,1.639836311,2.369558334,0
3.410047408,0.245741,52.62683105,49.90283203,49.58009338,48.76998901,48.67596054,-3.637433529,-3.523025513,-2.825621128,-2.484249115,0.116656996,0.271591991,0.202317998,0.412815005,0.232801005,0.264171004,0.36768201,0.476004988,49.06306839,49.34816742,50.34449768,50.41295624,-2.012156248,-2.087135315,-3.261318207,-2.995975733,1.132844925,1.174182892,1
1.594569244,0,43.25408173,43.82218933,43.2297554,35.86598206,35.50892258,-7.703648567,-7.354003906,-0.120958373,0.458343506,2.956509113,6.523071766,3.26857996,7.290947914,1.771309018,2.436728001,1.813310981,5.718826771,36.82667923,37.33602905,43.77099991,44.42830276,1.076199889,0.400413513,-6.345270157,-5.898191452,7.956209183,6.74568367,0
6.544800955,0,70.04402161,56.77620697,56.67930985,52.92857361,52.68650055,-16.91312027,-16.66024017,-13.08667088,-12.98300552,4.240457058,6.860908031,7.223894119,11.97811127,4.354485035,6.328829765,7.37333107,11.02174377,53.82615662,55.01992035,59.04536819,59.197258,-10.60291195,-10.75648689,-15.79927635,-14.61347771,3.847635269,5.042789459,0
19.91334009,0,41.88136673,37.49301147,37.15684891,32.31771088,32.09658051,-9.489893913,-9.263898849,-4.437666893,-4.103208542,2.171097994,5.20647192,2.316102982,5.138342857,2.401612997,2.651165009,2.272432089,4.475407124,32.70258331,32.96086121,38.55347443,38.52191162,-3.087038994,-3.04801178,-8.931821823,-8.643416405,5.175304413,5.883810043,1
2.837231134,0.161182,66.29265594,62.21472168,63.40174484,61.63712311,62.13527679,-4.831183434,-5.320184708,-3.518550158,-4.754623413,2.261951923,2.957865,2.766916037,3.830416918,2.327584028,2.404908895,2.74277401,3.400434971,68.34744263,66.06049347,70.90802002,71.10019684,4.276800632,4.039936066,1.397930145,-0.862995923,0.577600479,2.64200592,0
46.55306798,0.19416,45.61472321,42.04363251,41.6714859,38.51891327,38.48495865,-7.041342735,-7.007389069,-3.854815006,-3.482671738,0.144262999,0.319566011,0.72705698,1.192574024,0.218994007,0.286633015,1.006283998,1.340376019,38.98011017,39.39270782,42.87216949,42.88489914,-2.641401529,-2.654132843,-6.546194077,-6.133593082,3.524717331,3.892061234,1
3.307095603,0.447013,53.37837982,62.50275421,61.9748764,60.1623764,59.98461151,6.6956563,6.868331909,8.697557449,9.189779282,0.620005012,1.004927993,0.910646975,1.424950957,0.480414003,0.597159028,0.711549997,0.940083981,60.40207672,60.51481628,63.49234009,63.51191711,10.22964859,10.2129631,7.09318161,7.190711975,2.3403759,3.119781494,1
